feature,Importance
TransactionAmt_count_day,2065.6112360954285
D1_group_1_2_dayofweek,2058.9750220775604
C2_group_3_day,2027.4761741161346
D4_group_3_day,2010.4908838272095
C1_group_3_2_dayofweek,1995.9534313678741
device_name,1995.9499592781067
V44,1988.704001903534
C14_group_3_dayofweek,1985.6384999155998
V296,1983.9905331134796
V76,1981.5994160175323
V78,1981.3480134010315
C11_group_3_day,1980.8911499977112
C14_group_2_month,1966.1741864681244
TransactionAmt_count_full,1964.7443380355835
C14_group_2_2_full,1959.4647753238678
C1_group_3_2_day,1956.052606344223
C8_group_1_month,1953.5890794992447
PCA_nullV_2,1941.5643129348755
id_14,1938.9943017959595
D1_group_2_month,1938.7019548416138
D4_group_1_2_full,1936.236881017685
C10_group_3_2_month,1918.9884363412857
C13_group_3_day,1917.4828453063965
P_emaildomain_count2_dayofweek,1916.904159784317
dist1_nunique_day,1915.742735683918
D2_group_1_day,1909.5807772874832
C11_group_2_2_dayofweek,1905.0487461090088
C13_group_3_2_dayofweek,1905.0039904117584
id_33_fe1,1903.6184108257294
V74,1902.630498766899
C9_group_3_2_day,1901.8474333286285
device_name_nunique_month,1894.144231557846
C14_div_C7,1892.814599275589
dist2_nunique_day,1882.738582611084
C11_group_3_dayofweek,1881.0984058380127
TransactionAmt_count_dayofweek,1880.1808207035065
D15_group_3_month,1876.9682714939117
C1_group_3_day,1874.9870076179504
C3_group_1_2_month,1873.2840118408203
C2_group_3_2_day,1872.6938734054565
V161,1866.3985526561737
C14_group_3_day,1866.2307682037354
D15_group_3_day,1862.8066964149475
D4_group_2_2_month,1859.7965457439423
C2_group_2_2_dayofweek,1853.8412356376648
D8_group_1_full,1847.3922082185745
C13_group_3_full,1843.3176392316818
D10_group_3_month,1839.0517554283142
C10_div_C4,1838.2745492458344
C6_group_3_2_day,1835.3247616291046
n_unique_TransactionAmt2_dayofweek,1823.9126105308533
V163,1822.0955867767334
C9_group_2_2_full,1817.1431694030762
proc_id_30_0,1817.0364780426025
C6_group_3_2_dayofweek,1813.5067063570023
C14_group_2_dayofweek,1808.7879314422607
C4_div_C8,1808.1745582222939
C12_div_C14,1805.964647948742
C5_group_1_dayofweek,1797.8873178958893
V38,1792.9555354118347
P_emaildomain_count2_day,1791.676306962967
D4_group_2_month,1790.99542927742
C11_group_3_2_day,1790.3907380104065
dist2_nunique2_day,1786.0633392333984
V19,1782.2308654785156
C9_group_2_2_day,1781.4630286693573
D1_group_1_dayofweek,1775.9453840255737
C12_group_2_2_day,1775.2521691322327
C12_group_2_day,1773.388082742691
C2_group_3_2_dayofweek,1767.7367339134216
D1_group_2_2_full,1764.8407537937164
C8_group_3_month,1763.8739626407623
C13_group_2_2_dayofweek,1759.5455882549286
V29,1757.6972708702087
C8_group_3_2_month,1756.8293550014496
C11_group_3_2_dayofweek,1756.5483655929565
C2_group_3_2_full,1752.239673614502
C1_div_C8,1746.6653904914856
C7_group_2_2_full,1745.4964785575867
D1_group_3_month,1741.6729221343994
D4_group_2_2_full,1740.5709223747253
C2_group_3_dayofweek,1736.4213032722473
D1_group_1_2_day,1736.227254152298
D2_group_3_2_full,1729.4112627506256
D1_group_1_day,1729.3219187259674
C6_group_3_dayofweek,1725.8084049224854
C5_group_2_month,1719.6905946731567
D15_group_3_2_day,1716.3542375564575
TransactionAmt_count2_dayofweek,1714.6881277561188
V251,1712.1894264221191
C11_group_2_2_day,1710.2582378387451
C9,1706.8172476291656
D4_group_1_2_dayofweek,1697.200692653656
D1_group_3_2_month,1697.1345727443695
V75,1694.3673434257507
D2_group_2_2_dayofweek,1692.0822806358337
C9_group_2_dayofweek,1684.9638760089874
C8_group_1_2_day,1684.5004241466522
C12_div_C2,1683.0119578838348
M3,1676.3295602798462
D4_group_2_full,1675.0776839256287
V295,1660.0348103046417
R_emaildomain_count_day,1657.0265324115753
C5_group_1_2_month,1652.5952770709991
TransactionAmt_count2_day,1651.5549750328064
C7_group_1_day,1651.0324440598488
id_13,1650.5317505598068
C4_group_1_dayofweek,1645.3097713589668
D3_group_2_2_month,1645.2624292373657
D15_group_2_2_dayofweek,1638.6153502464294
D4_group_3_full,1637.284942984581
