feature,Importance
id_30_fe1,1706.649313197384
D14_group_2_month,1704.0538741350174
D1_group_2_2_full,1703.881784110592
C1_group_3_2_day,1703.1378227621317
C14_group_3_day,1701.2558694579639
device_name_nunique2_month,1699.6553399562836
C7_group_2_2_dayofweek,1696.362321141176
D10_group_1_2_month,1691.5753027796745
V19,1678.7045636177063
C10_div_C8,1676.4778927378356
D1_group_3_month,1671.889017081121
D3_group_2_day,1670.0489372015
D1_group_2_dayofweek,1668.6431086369848
M9,1667.2134014368057
C5_group_2_2_full,1663.5864188373089
D15_group_2_dayofweek,1662.8374637067318
C9_group_3_2_dayofweek,1662.313162446022
C8_group_2_dayofweek,1646.5308446213603
V274,1642.6661849446637
C9_group_2_2_day,1638.677848615228
D2_group_2_2_day,1637.6559671759605
C4_group_2_2_day,1636.0180885097943
proc_id_31_0_fe1,1633.029030919075
proc_id_30_1,1625.9056334346533
D2_group_1_2_dayofweek,1624.199100440368
C9_group_2_day,1614.5429610937308
D4_group_1_2_dayofweek,1610.9495305716991
D1_group_2_month,1608.0784680260986
C5_group_2_month,1602.901674833919
C6_group_3_2_day,1601.720362101114
C3_group_1_month,1591.1304461956024
V38,1587.5438299179077
C10_div_C6,1586.2716486793943
C9_group_3_day,1584.294157692697
P_emaildomain_1,1579.8298344612122
D15_group_1_2_dayofweek,1578.3960576270038
D1_group_1_day,1575.6192618608475
D10_group_3_month,1574.5229235887527
D4_group_2_full,1571.9022508263588
C10_div_C11,1567.4401438849682
C8_group_1_2_dayofweek,1560.8421655893326
C7_group_3_full,1560.4031101465225
C14_group_2_2_dayofweek,1559.0552241286882
C11_div_C8,1551.2784452571213
D2_group_1_2_day,1549.5172106027603
D3_group_2_2_month,1547.6726527349965
C4_group_1_2_full,1545.943725445337
C14_group_3_2_dayofweek,1538.2599148750305
dist1_nunique2_dayofweek,1534.6319527626038
D3_group_2_month,1524.7548680175496
D2_group_3_day,1522.6951966661109
C10_group_2_2_day,1515.561641216278
V130,1514.8532209396362
C12_group_1_2_month,1511.045518964529
PCA_1,1508.4039657147853
C13_group_3_2_full,1498.9904792004527
D1_group_2_2_dayofweek,1492.973578184843
D10_group_1_day,1484.2258650064468
D15_group_1_2_day,1480.31352602705
C8_group_1_dayofweek,1476.8404964660622
id_19_fe1,1473.3488934992274
D1_group_2_day,1460.1765128877014
D15_group_3_2_day,1458.2063141623512
C14_group_2_2_day,1457.9943127975457
D9_group_1_full,1456.7770746253664
C5_group_1_day,1453.9035646915436
C2_div_C8,1451.9504396337543
D11,1449.7271838188171
C12_group_1_dayofweek,1446.400895042351
V246,1445.6206408959406
M2,1445.4524265527725
C9_group_2_2_dayofweek,1440.5625784397125
D8_group_1_2_full,1439.8692513494884
id_18,1439.7966426350176
ProductCD_nunique2_full,1439.4494037661061
C8_group_1_2_day,1438.1493617892265
C9_group_3_2_day,1434.7996323108673
C10_div_C4,1434.7154875397682
C5_group_2_day,1419.567833861336
D8_group_1_2_month,1417.6246279114857
device_version_fe1,1417.3857892582519
C11_group_3_2_dayofweek,1413.4686811149586
C5_group_1_month,1410.7457811540548
D4_group_1_day,1410.2716405279934
C7_group_1_2_day,1408.9479744771525
C10_group_1_day,1403.6109581235796
D4_group_2_month,1403.008981553372
V66,1399.4091270565987
V13,1396.2191500663757
V298,1392.982197880745
DeviceType_fe1,1383.225138425827
D1_group_3_2_month,1369.289920091629
C4_div_C8,1366.364959910512
D1_group_1_2_day,1361.093798816204
D10_group_1_2_day,1360.0322238206863
C14_group_2_dayofweek,1359.8066580434388
device_name_nunique_dayofweek,1359.030192375183
C8_group_1_day,1356.1565458774567
C11_div_C4,1351.663333938981
D1_group_3_day,1346.9085927207198
D14_group_2_day,1341.7657783776522
PCA_12,1340.8480992037803
V332,1337.6667890469544
D15_group_1_dayofweek,1337.4021176695824
C10_group_1_dayofweek,1326.8332197832237
C11_div_C12,1324.547707080841
C7_group_3_month,1320.4094863343053
D1_group_2_2_day,1318.7382072210312
V208,1318.5007696581597
device_name_nunique_day,1305.6865193843842
C4_group_3_full,1305.2807173989713
device_name_fe1,1299.9410254955292
D2_group_3_2_dayofweek,1295.607611656189
D2_group_3_dayofweek,1295.408547759056
D2_group_3_2_month,1295.0521679520607
C12_group_2_2_dayofweek,1295.0309017971467
C12_group_3_full,1284.216587305069
C12_group_3_2_month,1279.9775450229645
D15_group_3_2_month,1278.9848775003338
id_04,1278.3343605995178
V271,1277.362866461277
C5_group_3_2_full,1273.61974132061
C10_div_C12,1272.2326189996675
V259,1263.598141528666
D2_group_2_2_dayofweek,1259.4423471223854
D8_group_2_2_full,1258.290397837758
D5_group_1_2_full,1257.6242436170578
C5_group_1_2_month,1252.1401845155633
PCA_0,1249.353129863739
D2_group_3_2_day,1246.5112400054932
D4_group_2_2_month,1246.016566416646
P_emaildomain_1_fe1,1244.359595298767
D15_group_3_2_full,1243.5915647149086
V169,1233.6032814979553
device_name_nunique2_day,1227.333674352616
V162,1224.0001690983772
D8_group_1_2_dayofweek,1223.787733361125
C7_group_1_day,1222.0714638233185
ProductCD_nunique2_month,1221.5006684064865
D10_group_3_2_full,1215.7841968536377
D15_group_3_full,1215.3498273864388
D8_group_1_day,1214.4602319609185
C4,1212.5844075083733
C5_group_2_2_day,1210.8030383586884
PCA_10,1210.6472761112443
C8_group_3_dayofweek,1209.1919144275598
V210,1208.9112007319927
D11_group_1_month,1206.4388270378113
D5_group_1_full,1205.9754822794896
D1_group_3_2_full,1203.9457221925259
V244,1203.2038244691212
C12_group_1_day,1202.2377662658691
C10_group_2_month,1200.8078379261133
id_14_fe1,1200.0580331087112
D8_group_2_day,1192.5529752969742
D8_group_2_2_day,1188.369913637638
D8_group_1_month,1182.0051698163152
V270,1171.981038363232
C14_group_3_2_day,1171.0652384796413
D11_group_1_full,1159.0450114011765
D3_group_1_month,1158.9170481500914
D10_group_3_2_day,1153.7998193502426
C10_group_1_2_dayofweek,1152.0265078950906
D4_group_2_day,1145.2521097660065
D4_group_1_2_day,1142.758516550064
C7_group_1_2_month,1137.4275627881834
C12_group_3_month,1135.6382984090596
DeviceInfo_fe1,1132.0965138892643
D5_group_1_dayofweek,1128.0667896866798
C5_group_2_dayofweek,1128.0378236081742
D5_group_2_2_full,1126.2835709329001
C3_group_3_2_month,1114.2157728428112
D8_group_1_dayofweek,1113.070714569361
C5_group_1_dayofweek,1106.4571263513062
C12_group_2_day,1102.7683063284203
C4_group_3_2_day,1101.8366494178772
D5_group_1_month,1096.9567216662927
D9_group_2_month,1094.3077010506531
V272,1094.0303288698196
C5_group_1_2_day,1089.4112176895142
V321,1087.5427551269531
C5_group_2_2_dayofweek,1085.739230632782
V222,1083.66796118021
D10_group_3_2_month,1083.5439462661743
D1_group_3_2_dayofweek,1082.7687940597534
D8_group_2_2_dayofweek,1078.2586564347148
D11_group_1_2_full,1075.0192187726498
D9_group_1_2_full,1071.1405895240853
D5_group_1_day,1070.5091304779053
D2_group_1_day,1069.0002678632736
D2_group_3_2_full,1068.9891533851624
C12_group_2_month,1065.2587675079703
C5_group_3_2_dayofweek,1052.2369636730832
D14_group_1_day,1051.008087337017
C10_group_3_2_dayofweek,1049.0138188907877
C12_group_1_2_day,1041.1002174336463
V289,1040.2252624034882
V29,1032.520419178065
D10_group_3_day,1030.8571614027023
C4_group_3_dayofweek,1027.889332407678
C4_group_1_day,1023.9158845543861
D9_group_1_month,1017.6502330591902
C5_group_3_2_month,1016.1847082241329
C12_group_1_2_dayofweek,1012.0318269655982
D12,1009.4062064886093
C4_group_3_day,990.8011836335063
PCA_21,988.9148397445679
D10_group_2_day,981.0591691285372
V267,980.5167337656021
D5_group_2_month,978.8732592463493
C8_group_3_2_day,972.1560348048806
D10_group_2_dayofweek,951.5522488733404
V223,945.1938004493713
D4_group_2_dayofweek,943.3964651823044
device_name_nunique2_dayofweek,941.2479119300842
