feature,Importance
D8_group_3,-1.119494883905503e-05
V268,-1.119494883905503e-05
V57,-1.119494883905503e-05
V76,-1.119494883905503e-05
V126,-1.119494883905503e-05
D6_group_1,-1.119494883905503e-05
V270,-1.119494883905503e-05
C10_div_C11,-1.119494883905503e-05
PCA_18,-1.119494883905503e-05
PCA_9,-1.119494883905503e-05
D9_group_1,-1.119494883905503e-05
V207,-1.119494883905503e-05
C7_group_5,-1.1194948839077234e-05
C8_group_2,-1.3433938606843832e-05
V222,-1.3433938606866036e-05
C14,-1.3433938606866036e-05
PCA_17,-1.3433938606866036e-05
V267,-1.3433938606866036e-05
id_29,-1.3433938606866036e-05
D1,-1.3433938606866036e-05
C4_group_5,-1.3433938606866036e-05
id_34,-1.3433938606866036e-05
D4,-1.3433938606866036e-05
V51,-1.3433938606866036e-05
D4_group_6,-1.3433938606866036e-05
C10,-1.3433938606866036e-05
C6_group_2,-1.3433938606866036e-05
shift_TransactionAmt2,-1.3433938606866036e-05
C13_div_C14,-1.343393860688824e-05
V178,-1.343393860688824e-05
id_15,-1.5672928374677042e-05
C14_group_6,-1.5672928374677042e-05
V58,-1.5672928374677042e-05
C4_group_6,-1.5672928374677042e-05
C10_div_C2,-1.5672928374677042e-05
V291,-1.5672928374677042e-05
DeviceType_fe1,-1.5672928374677042e-05
C11,-1.5672928374677042e-05
id_38,-1.5672928374677042e-05
C1_div_C11,-1.5672928374699248e-05
proc_id_31_0,-1.7911918142488048e-05
V208,-1.7911918142488048e-05
C2,-1.7911918142488048e-05
V200,-1.7911918142488048e-05
C10_group_3,-1.7911918142488048e-05
id_32_fe1,-1.7911918142488048e-05
id_15_fe1,-1.7911918142488048e-05
C13_div_C4,-1.7911918142510254e-05
id_30_fe1,-1.7911918142510254e-05
C13_group_4,-1.7911918142510254e-05
TransactionAmt_to_std,-1.7911918142510254e-05
C11_div_C6,-1.7911918142532456e-05
PCA_21,-2.0150907910299054e-05
